stock_code,close_price,MA120,MA250,price_x1.1,filter_reason
002466,31.55,32.6,37.14,34.71,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002033,8.41,8.73,8.93,9.25,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300961,9.46,9.58,9.07,10.41,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601888,60.38,66.11,70.95,66.42,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600748,3.15,3.21,3.09,3.47,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688301,106.55,105.06,126.61,117.21,收盘价*1.1 >= MA120 且 收盘价 <= MA250
000733,40.94,41.98,44.45,45.03,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300072,3.14,3.18,2.76,3.45,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300188,12.55,13.53,13.18,13.81,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002120,7.32,7.68,7.52,8.05,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000695,9.41,10.57,9.52,10.35,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600809,176.42,189.27,208.79,194.06,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600691,2.08,2.06,2.16,2.29,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
001318,10.91,11.07,11.1,12.0,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300456,16.61,17.63,17.95,18.27,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603787,9.86,10.37,10.44,10.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301577,57.46,57.59,,63.21,收盘价*1.1 >= MA120 且 收盘价 <= MA120
300598,45.5,46.55,37.79,50.05,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600062,19.13,20.69,20.18,21.04,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601318,48.95,49.98,44.41,53.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688598,19.53,21.21,24.62,21.48,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002790,7.18,7.59,8.96,7.9,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603605,82.9,91.09,95.68,91.19,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
000901,10.22,11.1,9.58,11.24,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
920118,24.52,,,26.97,
603237,17.85,17.36,17.87,19.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
688584,18.34,17.51,,20.17,收盘价*1.1 >= MA120
300134,11.2,11.56,9.58,12.32,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600589,3.56,3.71,3.7,3.92,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600754,25.92,25.85,26.22,28.51,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300086,4.56,4.7,4.58,5.02,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301607,35.4,,,38.94,
601633,24.74,25.54,24.88,27.21,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300629,19.59,19.75,18.89,21.55,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002631,4.01,4.37,4.42,4.41,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600855,10.52,11.17,10.03,11.57,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300948,9.01,9.91,9.96,9.91,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603329,12.51,12.25,12.61,13.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300572,15.01,15.88,14.1,16.51,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688559,31.0,34.19,32.64,34.1,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600581,2.99,3.05,3.02,3.29,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300537,17.92,18.09,16.89,19.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600773,10.45,11.75,11.39,11.5,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002537,5.47,5.91,5.65,6.02,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600073,6.46,6.54,6.29,7.11,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600180,3.96,4.22,4.4,4.36,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
000595,5.93,7.12,5.63,6.52,收盘价*1.1 >= MA250 且 收盘价 <= MA120
600084,4.94,5.37,5.56,5.43,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600189,6.9,7.57,7.78,7.59,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603739,11.82,12.47,12.42,13.0,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300217,4.42,4.59,4.46,4.86,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000011,8.33,8.77,8.38,9.16,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301558,8.79,8.71,9.5,9.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301038,17.57,18.16,16.41,19.33,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600735,4.39,4.35,4.54,4.83,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300390,21.94,21.95,20.67,24.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601996,1.95,2.05,2.06,2.15,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600626,3.41,3.6,3.22,3.75,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300396,14.6,15.9,19.76,16.06,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301333,46.23,50.04,48.15,50.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301312,44.28,44.53,43.39,48.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002936,1.94,1.97,1.95,2.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000090,3.88,3.99,4.07,4.27,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002554,2.42,2.52,2.55,2.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300191,13.06,13.55,13.45,14.37,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688083,83.12,84.35,79.74,91.43,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300240,6.28,6.69,6.11,6.91,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600163,5.31,5.46,4.96,5.84,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301565,20.26,21.2,,22.29,收盘价*1.1 >= MA120 且 收盘价 <= MA120
002551,2.89,2.98,2.92,3.18,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000566,4.33,4.47,3.95,4.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600616,5.29,5.28,5.3,5.82,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
002893,9.6,9.97,9.81,10.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600732,10.06,10.79,11.8,11.07,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603026,32.52,33.31,35.73,35.77,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300293,21.93,22.87,18.29,24.12,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300769,32.88,35.26,36.23,36.17,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600313,6.19,6.28,6.4,6.81,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000599,4.28,4.36,4.18,4.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300729,14.7,15.41,16.16,16.17,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
605289,24.62,23.85,27.44,27.08,收盘价*1.1 >= MA120 且 收盘价 <= MA250
603619,19.37,20.05,21.1,21.31,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000782,4.25,4.57,4.53,4.68,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301369,51.85,53.44,48.66,57.04,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688225,16.02,16.21,15.05,17.62,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300578,17.9,18.23,15.94,19.69,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600822,9.41,9.5,9.24,10.35,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
920099,28.2,,,31.02,
688612,25.35,23.52,27.25,27.89,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600184,9.83,9.86,9.52,10.81,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600200,8.89,9.36,9.56,9.78,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600078,5.61,5.92,6.28,6.17,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301499,24.76,25.08,24.29,27.24,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300842,41.03,41.25,45.35,45.13,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301169,35.43,38.58,36.72,38.97,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002634,3.26,3.54,4.2,3.59,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300749,6.05,6.11,6.16,6.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002035,6.97,7.19,6.72,7.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300690,21.82,21.96,20.59,24.0,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300162,6.96,7.27,6.71,7.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300466,7.42,7.51,7.26,8.16,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300740,11.58,12.35,14.45,12.74,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002192,31.0,33.42,35.67,34.1,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301421,45.76,47.93,46.49,50.34,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002585,5.08,5.23,5.64,5.59,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603375,35.5,37.73,,39.05,收盘价*1.1 >= MA120 且 收盘价 <= MA120
300149,5.99,6.09,5.54,6.59,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688297,37.31,38.77,36.69,41.04,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601865,19.33,20.69,22.09,21.26,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688113,27.15,28.57,30.46,29.87,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300316,31.24,30.72,31.9,34.36,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600185,5.97,6.3,5.97,6.57,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000025,15.61,16.12,15.5,17.17,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688728,13.29,13.95,14.75,14.62,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600848,9.61,9.97,9.93,10.57,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600633,9.6,9.78,9.76,10.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688726,42.93,,,47.22,
002154,4.1,4.07,4.86,4.51,收盘价*1.1 >= MA120 且 收盘价 <= MA250
600987,6.83,7.06,7.12,7.51,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
003000,12.26,12.25,12.74,13.49,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
000698,3.17,3.2,3.34,3.49,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600058,6.79,6.99,7.48,7.47,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600088,16.72,16.58,17.86,18.39,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
002646,9.46,10.07,10.59,10.41,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688072,148.07,151.08,138.31,162.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300637,9.0,10.07,9.28,9.9,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688001,27.39,27.82,25.67,30.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300927,17.05,17.16,15.44,18.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600745,33.15,33.34,33.28,36.47,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301357,28.58,32.71,29.76,31.44,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603267,35.72,37.82,36.41,39.29,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301116,11.6,11.68,10.74,12.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300411,12.46,13.25,12.23,13.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002614,6.23,6.22,6.3,6.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
000797,2.67,2.84,2.71,2.94,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300616,11.56,12.35,12.54,12.72,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300280,16.86,16.75,22.53,18.55,收盘价*1.1 >= MA120 且 收盘价 <= MA250
301585,42.1,,,46.31,
600791,3.97,4.03,3.83,4.37,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300364,23.79,24.04,23.65,26.17,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301231,16.71,18.02,18.46,18.38,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603900,5.27,5.94,5.68,5.8,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002574,4.39,4.56,4.78,4.83,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301288,14.45,15.78,14.46,15.9,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300107,8.75,9.91,8.85,9.62,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300651,12.62,12.91,13.51,13.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603939,22.99,22.59,27.32,25.29,收盘价*1.1 >= MA120 且 收盘价 <= MA250
603877,13.88,13.61,14.37,15.27,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
603818,2.6,2.74,3.16,2.86,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
601998,6.5,6.6,6.41,7.15,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
605377,12.56,12.4,13.03,13.82,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
603230,11.68,11.82,12.27,12.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601636,5.6,5.82,6.27,6.16,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
000980,2.15,2.15,2.1,2.37,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301332,9.88,9.9,10.07,10.87,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301567,39.93,45.62,,43.92,收盘价 <= MA120
600336,6.43,6.63,5.64,7.07,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301321,13.7,14.91,13.91,15.07,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601588,1.71,1.74,1.7,1.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600567,1.71,1.74,1.72,1.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300479,17.07,17.78,16.79,18.78,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603205,35.84,,,39.42,
002959,42.23,43.92,48.67,46.45,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002162,3.41,3.35,3.45,3.75,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
002709,18.32,18.14,19.09,20.15,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300833,40.9,41.1,50.23,44.99,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603341,43.38,41.73,,47.72,收盘价*1.1 >= MA120
300424,15.31,15.72,13.66,16.84,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300350,5.1,5.42,5.16,5.61,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300937,23.78,24.35,23.58,26.16,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002189,17.8,19.53,17.23,19.58,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688626,28.81,28.53,33.46,31.69,收盘价*1.1 >= MA120 且 收盘价 <= MA250
000545,2.11,2.25,2.2,2.32,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000069,2.48,2.54,2.57,2.73,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000596,169.7,181.3,207.06,186.67,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
000567,6.16,6.63,6.34,6.78,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000029,13.99,14.0,12.47,15.39,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000521,7.88,8.63,8.51,8.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000517,2.12,2.34,2.24,2.33,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000608,2.09,2.11,2.04,2.3,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000519,13.71,14.17,13.63,15.08,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000665,3.81,4.0,3.93,4.19,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000524,9.44,9.52,9.03,10.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000014,10.01,10.28,10.47,11.01,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000610,12.01,12.47,12.73,13.21,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000035,4.48,4.71,4.56,4.93,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000514,3.92,4.14,3.77,4.31,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000659,2.45,2.58,2.18,2.7,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000560,2.95,3.14,2.65,3.25,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000518,2.37,2.62,2.47,2.61,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603180,19.84,18.99,19.9,21.82,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301488,53.13,55.72,54.24,58.44,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600476,14.33,14.73,14.2,15.76,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002032,51.72,52.54,52.4,56.89,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002638,2.1,2.14,2.04,2.31,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002150,12.6,13.07,13.71,13.86,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
001373,27.2,27.17,28.16,29.92,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
000799,47.59,48.75,51.25,52.35,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002760,15.82,16.57,15.87,17.4,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688084,49.51,50.0,49.33,54.46,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600611,6.24,8.41,5.62,6.86,收盘价*1.1 >= MA250 且 收盘价 <= MA120
301502,40.74,41.57,,44.81,收盘价*1.1 >= MA120 且 收盘价 <= MA120
300568,9.55,9.41,9.87,10.51,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
002059,4.98,5.31,5.2,5.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300676,38.14,41.68,40.73,41.95,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688638,27.34,27.41,29.35,30.07,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
001215,27.74,29.32,33.91,30.51,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
605016,16.97,16.99,18.83,18.67,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600775,9.09,9.32,9.39,10.0,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600370,1.65,1.7,1.75,1.81,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
605183,16.4,16.64,15.55,18.04,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601858,19.67,20.34,21.39,21.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601808,15.03,14.92,15.68,16.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600250,8.91,9.01,8.96,9.8,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301292,12.55,13.67,14.17,13.81,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301469,23.88,23.54,24.69,26.27,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
