序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
848,000518,四环生物,2.63,3.95,0.1,342616.0,88968571.86,3.95,2.63,2.53,2.54,2.53,1.53,3.33,-138.93,5.8,2707732864.0,2707678873.0,0.38,0.0,-14.89,3.95
849,002990,盛视科技,26.07,3.95,0.99,78850.0,204154020.41,4.74,26.19,25.0,25.08,25.08,1.77,5.89,45.49,2.85,6674746106.0,3487593112.0,-0.08,-0.04,11.89,12.52
850,832566,梓橦宫,10.54,3.94,0.4,62315.0,64957295.84,4.54,10.63,10.17,10.27,10.14,1.95,5.57,20.25,2.05,1544595683.0,1178685681.0,0.09,-0.19,-25.51,15.19
851,688509,正元地信,4.22,3.94,0.16,115379.0,48003130.0,3.69,4.22,4.07,4.09,4.06,1.04,3.0,-31.03,2.32,3249400000.0,1623823084.0,0.48,0.48,-7.86,6.3
852,301082,久盛电气,14.77,3.94,0.56,144836.0,210958265.85,4.5,14.78,14.14,14.27,14.21,1.33,13.52,123.94,3.09,3342586500.0,1582219338.0,0.0,0.0,26.89,10.8
853,600804,*ST鹏博,1.85,3.93,0.07,577336.0,104668274.0,5.62,1.86,1.76,1.77,1.78,1.22,4.15,-5.77,5.44,3066308226.0,2576365424.0,0.0,0.0,6.32,-5.61
854,601595,上海电影,26.97,3.93,1.02,152681.0,408127927.0,5.86,27.46,25.94,26.0,25.95,1.11,3.41,84.41,7.09,12087954000.0,12087954000.0,-0.04,0.0,-2.28,9.19
855,688288,鸿泉物联,21.17,3.93,0.8,45081.0,93387568.0,6.28,21.28,20.0,20.22,20.37,1.17,4.48,-53.35,3.03,2130631786.0,2130631786.0,0.24,0.14,19.4,31.49
856,300113,顺网科技,20.66,3.92,0.78,1264773.0,2622068209.94,11.02,22.2,20.01,20.38,19.88,1.63,23.91,50.7,6.66,14343974378.0,10926394369.0,0.05,0.34,36.46,22.9
857,301349,信德新材,36.03,3.92,1.36,22037.0,79109282.93,6.03,36.76,34.67,34.67,34.67,1.82,5.23,-188.27,1.36,3675060000.0,1518277286.0,0.45,0.64,14.67,11.96
858,002146,荣盛发展,1.59,3.92,0.06,1761614.0,277947582.08,5.23,1.61,1.53,1.53,1.53,1.02,4.52,-3.64,0.31,6913580523.0,6201431448.0,-0.63,-0.63,-33.47,-3.64
859,002561,徐家汇,8.75,3.92,0.33,227455.0,196137294.48,4.51,8.8,8.42,8.44,8.42,2.31,5.49,-1390.03,1.65,3637926250.0,3626346211.0,0.0,0.11,-16.83,-5.1
860,002368,太极股份,26.52,3.92,1.0,213627.0,562679117.91,2.59,26.58,25.92,26.18,25.52,1.67,3.44,-438.38,3.29,16528093705.0,16448141156.0,0.0,0.0,-8.74,11.99
861,601933,永辉超市,5.57,3.92,0.21,4744510.0,2605726091.0,7.09,5.63,5.25,5.28,5.36,1.33,5.23,-486.88,8.72,50547956051.0,50547956051.0,0.0,0.0,7.12,-12.15
862,600880,博瑞传播,5.04,3.92,0.19,538665.0,266816522.0,4.12,5.05,4.85,4.87,4.85,1.42,4.93,337.25,1.82,5510393744.0,5508872082.0,-0.2,0.0,2.86,6.33
863,000839,中信国安,3.19,3.91,0.12,749423.0,235236168.1,4.23,3.19,3.06,3.08,3.07,1.33,1.91,62.58,9.11,12504246063.0,12504246063.0,0.0,0.0,-11.14,3.57
864,300652,雷迪克,35.37,3.91,1.33,60668.0,209001295.38,6.46,35.7,33.5,33.95,34.04,0.97,6.59,29.27,2.66,3629249664.0,3257248554.0,-0.08,-0.14,4.71,19.01
865,002603,以岭药业,14.9,3.91,0.56,306406.0,449830749.6,3.77,14.9,14.36,14.36,14.34,1.19,2.23,33.65,2.16,24893510102.0,20507011356.0,0.0,0.07,-16.85,-6.93
866,839371,欧福蛋业,7.72,3.9,0.29,57333.0,43318612.35,4.71,7.73,7.38,7.44,7.43,1.83,9.92,23.34,2.85,1586039538.0,446007853.0,0.26,0.52,-28.98,12.21
867,300920,润阳科技,19.7,3.9,0.74,22390.0,43582755.0,5.49,19.95,18.91,19.19,18.96,2.07,3.48,77.91,1.69,1970000000.0,1266899613.0,0.2,0.1,6.6,16.43
868,600187,国中水务,3.2,3.9,0.12,538566.0,169917192.0,3.57,3.2,3.09,3.09,3.08,0.96,3.34,430.44,1.63,5164099530.0,5164099530.0,0.0,0.0,-32.35,-4.76
869,002671,龙泉股份,4.8,3.9,0.18,125919.0,59614804.0,3.9,4.81,4.63,4.64,4.62,0.95,2.28,25.59,1.61,2709920443.0,2651716670.0,0.21,0.0,-2.64,5.96
870,300746,汉嘉设计,11.47,3.89,0.43,54859.0,62017064.0,3.8,11.47,11.05,11.1,11.04,1.22,2.47,441.3,2.19,2589218622.0,2545011992.0,0.17,0.09,-26.66,0.53
871,300368,ST汇金,4.54,3.89,0.17,122149.0,54916886.0,3.66,4.54,4.38,4.38,4.37,1.71,2.31,-61.87,7.19,2401403377.0,2401403377.0,0.0,0.22,0.44,4.61
872,002877,智能自控,9.08,3.89,0.34,216172.0,193051368.3,5.26,9.12,8.66,8.74,8.74,2.7,9.06,71.55,2.8,3213164579.0,2165976869.0,0.0,0.11,12.66,9.53
873,831832,科达自控,29.4,3.89,1.1,68832.0,198764094.1,7.03,29.65,27.66,28.65,28.3,1.52,11.07,70.51,3.29,2272032000.0,1828186639.0,0.03,0.0,2.87,38.16
874,002512,达华智能,5.08,3.89,0.19,729386.0,366509902.03,3.89,5.09,4.9,4.94,4.89,1.15,6.96,75.17,13.02,5827240223.0,5326151187.0,0.0,0.0,-3.05,7.17
875,301073,君亭酒店,21.13,3.88,0.79,65658.0,136597137.0,3.39,21.14,20.45,20.47,20.34,1.66,5.85,168.27,4.25,4108750602.0,2370838191.0,0.05,0.14,-19.35,1.25
876,300198,纳川股份,2.14,3.88,0.08,411409.0,86792152.8,3.88,2.15,2.07,2.07,2.06,1.22,4.02,-21.06,3.26,2207513876.0,2192358120.0,-0.47,0.0,-32.28,1.9
877,300150,世纪瑞尔,5.35,3.88,0.2,371967.0,195400827.0,5.24,5.37,5.1,5.16,5.15,1.07,7.23,71.73,2.04,3130317384.0,2753826563.0,0.0,-0.37,14.07,22.15
878,600748,上实发展,3.48,3.88,0.13,154553.0,53313453.0,4.78,3.5,3.34,3.36,3.35,1.46,0.84,-17.25,0.66,6419078864.0,6419078864.0,0.0,0.0,-12.12,-3.33
879,002416,爱施德,13.92,3.88,0.52,718046.0,983157029.15,4.48,13.95,13.35,13.45,13.4,1.9,5.87,24.64,2.88,17250802740.0,17036747912.0,0.07,0.14,-27.76,-14.44
880,603612,索通发展,16.61,3.88,0.62,599325.0,998155667.0,3.81,16.9,16.29,16.29,15.99,2.69,12.03,28.65,1.42,8273515064.0,8273515064.0,0.0,-0.06,11.33,22.95
881,832885,星辰科技,14.75,3.87,0.55,55853.0,80822217.49,5.99,14.78,13.93,14.25,14.2,1.54,6.35,155.8,6.68,2516571250.0,1298347849.0,0.0,0.14,-17.27,20.9
882,002622,皓宸医疗,2.95,3.87,0.11,260264.0,75868705.0,3.52,2.95,2.85,2.9,2.84,1.31,3.1,137.7,5.53,2478000000.0,2477926988.0,0.0,0.0,1.03,6.88
883,872392,佳合科技,20.39,3.87,0.76,18970.0,37697008.07,5.4,20.39,19.33,19.75,19.63,1.48,6.76,28.06,3.61,1196893000.0,572408470.0,0.05,0.49,-19.12,13.91
884,300533,冰川网络,23.89,3.87,0.89,69298.0,163391269.5,4.35,24.0,23.0,23.14,23.0,0.86,4.21,-8.99,5.25,5597506554.0,3935580380.0,-0.04,0.08,23.53,20.9
885,688682,霍莱沃,36.26,3.87,1.35,10131.0,36223742.0,4.12,36.26,34.82,34.91,34.91,1.42,1.39,191.13,4.04,2637627386.0,2637627386.0,0.03,0.19,-4.45,4.2
886,688004,博汇科技,18.28,3.86,0.68,42163.0,75785951.0,5.34,18.3,17.36,17.78,17.6,1.47,5.26,-31.5,2.3,1464008640.0,1464008640.0,0.0,0.22,-4.89,20.74
887,600824,益民集团,4.84,3.86,0.18,903617.0,430379607.0,4.51,4.85,4.64,4.66,4.66,1.34,8.57,106.76,2.11,5101491033.0,5101491033.0,-0.21,0.21,27.37,8.28
888,000931,中 关 村,4.85,3.85,0.18,163774.0,78725647.2,4.5,4.9,4.69,4.69,4.67,1.97,2.19,53.06,2.3,3652665863.0,3619031113.0,0.21,0.21,-8.49,1.89
889,600148,长春一东,19.49,3.84,0.72,61338.0,118605695.0,4.16,19.79,19.01,19.5,18.77,2.49,4.33,-573.64,5.93,2758155611.0,2758155611.0,0.0,0.05,1.99,8.64
890,300605,恒锋信息,13.54,3.83,0.5,66402.0,88542883.9,3.83,13.56,13.06,13.06,13.04,0.88,5.84,-67.85,4.22,2227207016.0,1538750700.0,-0.15,-0.07,-2.59,15.63
891,300389,艾比森,11.93,3.83,0.44,79622.0,93613829.2,5.57,12.0,11.36,11.58,11.49,1.52,3.41,28.06,2.84,4403366782.0,2782016899.0,0.17,-0.08,-1.97,0.17
892,688130,晶华微,26.88,3.82,0.99,27172.0,72211445.0,5.52,27.11,25.68,25.9,25.89,1.15,9.07,-261.86,1.97,2499151576.0,805711576.0,0.0,-0.07,-15.6,2.21
893,600262,北方股份,19.3,3.82,0.71,57541.0,110439355.0,3.66,19.46,18.78,19.07,18.59,2.94,3.38,22.71,2.11,3281000000.0,3281000000.0,0.0,0.16,-2.92,5.41
894,603233,大参林,14.68,3.82,0.54,159653.0,230415109.0,5.73,14.91,14.1,14.12,14.14,2.21,1.4,14.61,2.5,16718287099.0,16718287099.0,0.14,0.34,-13.55,-2.52
895,605089,味知香,24.2,3.82,0.89,14809.0,35163661.0,4.55,24.2,23.14,23.54,23.31,1.84,1.07,36.98,2.78,3339600000.0,3339600000.0,0.17,0.29,3.77,-2.97
896,002697,红旗连锁,5.45,3.81,0.2,579017.0,312133350.1,5.52,5.52,5.23,5.25,5.25,2.15,5.37,14.25,1.71,7412000000.0,5872813180.0,-0.37,-0.37,-2.5,-7.78
897,300045,华力创通,21.55,3.81,0.79,299087.0,637965013.4,3.52,21.59,20.86,21.0,20.76,1.45,6.16,-371.96,8.35,14280651336.0,10470952365.0,0.0,0.05,-21.0,3.16
898,000759,中百集团,8.46,3.8,0.31,1045638.0,873774923.3,4.17,8.51,8.17,8.2,8.15,0.86,15.95,-12.82,2.9,5667960531.0,5547272972.0,0.0,0.12,90.54,-35.32
899,688092,爱科科技,22.11,3.8,0.81,16576.0,35949763.0,4.98,22.17,21.11,21.22,21.3,2.03,2.0,27.4,3.03,1828290426.0,1828290426.0,0.0,-0.09,0.5,7.85
900,300886,华业香料,20.75,3.8,0.76,18534.0,38117119.48,7.9,21.4,19.82,20.06,19.99,1.52,4.26,65.13,2.76,1547016250.0,901879038.0,-0.24,-0.05,-6.24,10.43
901,300928,华安鑫创,34.95,3.8,1.28,25208.0,87075170.0,5.46,35.45,33.61,33.81,33.67,1.57,4.76,-53.05,2.36,2796000000.0,1852807950.0,0.14,0.14,-10.38,6.26
902,000607,华媒控股,4.1,3.8,0.15,225346.0,90559706.96,4.3,4.11,3.94,3.95,3.95,1.19,2.59,280.04,2.56,4172563481.0,3566174145.0,0.24,0.0,3.02,10.51
903,688301,奕瑞科技,108.3,3.8,3.96,19515.0,206646918.0,6.49,108.88,102.11,104.26,104.34,1.62,1.36,29.78,3.56,15493703189.0,15493703189.0,-0.05,-0.18,-5.42,13.32
904,688670,金迪克,12.86,3.79,0.47,13276.0,16896636.0,4.12,12.9,12.39,12.39,12.39,1.2,1.08,-22.23,1.2,1584352000.0,1584352000.0,0.0,0.08,-9.31,6.11
905,002127,南极电商,4.93,3.79,0.18,737262.0,361438580.93,5.68,5.0,4.73,4.73,4.75,0.87,3.7,167.39,2.7,12102511087.0,9833891691.0,0.0,0.41,42.9,12.05
906,300314,戴维医疗,11.53,3.78,0.42,42911.0,48900546.0,4.23,11.58,11.11,11.15,11.11,1.73,2.27,39.34,2.83,3320640000.0,2183279845.0,-0.09,0.0,-11.85,2.4
907,838810,春光药装,9.35,3.77,0.34,9409.0,8658851.62,4.22,9.36,8.98,9.1,9.01,1.51,2.11,-37.23,2.43,640475000.0,416793248.0,0.32,0.32,-26.95,8.22
908,002356,赫美集团,3.3,3.77,0.12,169127.0,54902468.5,3.77,3.3,3.18,3.19,3.18,1.23,1.29,-101.76,7.68,4327139919.0,4327139919.0,0.0,0.0,-7.04,0.3
909,300199,翰宇药业,12.67,3.77,0.46,426560.0,530719504.0,5.57,12.78,12.1,12.25,12.21,2.07,6.04,-241.14,15.83,11190667727.0,8948607206.0,0.0,0.0,6.03,-1.71
910,300521,爱司凯,21.8,3.76,0.79,42698.0,91334484.0,5.05,21.83,20.77,21.2,21.01,0.89,2.97,-245.1,6.52,3139200000.0,3139179399.0,0.0,0.05,27.86,6.6
911,600280,中央商场,3.59,3.76,0.13,564058.0,199509987.0,4.62,3.61,3.45,3.46,3.46,1.62,5.0,-118.59,4.98,4050721889.0,4050721889.0,0.28,0.28,-18.22,-12.65
912,603137,恒尚节能,11.6,3.76,0.42,49304.0,56613324.0,5.28,11.71,11.12,11.25,11.18,2.12,6.69,18.19,1.76,2122026674.0,855306674.0,0.0,-0.17,3.94,9.43
913,832662,方盛股份,21.55,3.76,0.78,52518.0,110933158.84,6.16,21.58,20.3,20.67,20.77,0.96,21.37,57.53,4.22,1886702543.0,529713805.0,-0.14,0.37,15.36,7.75
914,600992,贵绳股份,14.37,3.75,0.52,92682.0,131603284.0,5.49,14.48,13.72,13.9,13.85,2.71,3.78,-114.07,2.4,3521943300.0,3521943300.0,0.0,-0.07,-19.77,-2.91
915,688398,赛特新材,15.2,3.75,0.55,33169.0,49552056.0,8.53,15.25,14.0,14.8,14.65,2.28,1.98,29.37,2.49,2550771158.0,2550771158.0,-0.07,0.13,0.0,12.76
916,600778,友好集团,6.92,3.75,0.25,464307.0,317525949.0,4.8,7.0,6.68,6.68,6.67,1.75,14.92,144.47,9.62,2155520156.0,2153606983.0,0.14,0.14,17.69,-23.87
917,300639,凯普生物,6.09,3.75,0.22,130066.0,78315709.18,3.58,6.1,5.89,5.9,5.87,1.58,2.05,-11.27,0.88,3937189105.0,3868151019.0,0.0,0.0,-5.43,2.7
918,430047,诺思兰德,12.75,3.74,0.46,24891.0,31357252.68,5.21,12.88,12.24,12.24,12.29,2.21,1.38,-75.81,10.23,3496967669.0,2296356944.0,0.08,-0.08,-24.73,10.58
919,002400,省广集团,9.15,3.74,0.33,3101177.0,2796094487.22,7.48,9.38,8.72,8.75,8.82,1.47,17.97,131.14,3.25,15951534721.0,15794406255.0,0.0,0.11,17.46,14.52
920,002857,三晖电气,14.16,3.74,0.51,41083.0,57355513.8,4.47,14.22,13.61,13.8,13.65,0.75,3.21,-64.4,3.76,1829051448.0,1812480000.0,0.28,0.43,19.9,12.74
921,002581,未名医药,10.83,3.74,0.39,95794.0,103136798.0,3.83,10.9,10.5,10.53,10.44,1.82,2.39,366.38,3.42,7144936396.0,4340568274.0,0.0,0.0,-15.65,1.79
922,872374,云里物里,38.89,3.73,1.4,68536.0,263064633.9,9.07,39.75,36.35,36.63,37.49,1.48,20.28,108.23,12.5,3170235020.0,1314088472.0,0.0,0.39,3.71,54.45
923,600697,欧亚集团,11.67,3.73,0.42,57860.0,66285707.0,3.64,11.68,11.27,11.3,11.25,1.28,3.72,78.77,0.79,1856557835.0,1813238095.0,0.17,0.26,-10.23,-9.18
924,002593,日上集团,5.28,3.73,0.19,748131.0,389432462.94,3.14,5.28,5.12,5.13,5.09,1.58,13.11,102.59,1.78,4244370393.0,3012075180.0,0.0,0.19,55.75,4.14
925,002905,金逸影视,8.06,3.73,0.29,210536.0,165816163.77,5.92,8.13,7.67,7.82,7.77,1.43,6.02,-21.07,63.11,3033139200.0,2816486400.0,0.37,0.0,14.33,2.28
926,870656,海昇药业,17.51,3.73,0.63,18517.0,32484752.41,6.58,18.22,17.11,17.18,16.88,2.57,9.26,31.52,2.21,1400800000.0,350201751.0,-0.51,-0.74,-23.54,12.24
927,300106,西部牧业,8.9,3.73,0.32,101459.0,88982748.81,3.96,8.9,8.56,8.64,8.58,1.37,4.8,-33.92,3.76,1880857559.0,1880857559.0,0.11,0.11,-17.9,1.37
928,688088,虹软科技,54.25,3.73,1.95,229813.0,1214316602.0,10.15,56.0,50.69,52.1,52.3,1.08,5.73,184.87,8.36,21763494200.0,21763494200.0,-0.18,0.35,51.28,40.69
929,003004,声迅股份,27.02,3.72,0.97,22716.0,60594030.0,3.99,27.09,26.05,26.05,26.05,0.91,3.26,-58.59,3.25,2211707293.0,1880076648.0,-0.07,-0.18,5.67,6.42
930,688143,长盈通,27.58,3.72,0.99,104465.0,289551533.0,7.52,28.8,26.8,26.84,26.59,0.66,11.05,-685.11,2.95,3375086669.0,2606932646.0,-0.22,0.04,0.0,25.25
931,600865,百大集团,9.2,3.72,0.33,164336.0,149049873.0,4.28,9.24,8.86,8.86,8.87,1.07,4.37,19.74,1.48,3461410907.0,3461410907.0,0.0,0.0,-10.51,-21.84
932,002095,生 意 宝,19.52,3.72,0.7,140829.0,271310370.64,4.25,19.65,18.85,18.86,18.82,1.42,5.59,-248.92,5.43,4933094400.0,4913348261.0,0.0,0.0,25.45,8.75
933,000803,山高环能,5.3,3.72,0.19,105595.0,55597106.84,4.11,5.32,5.11,5.11,5.11,1.24,2.3,-159.03,1.78,2496238038.0,2431450377.0,0.19,0.19,8.38,3.31
934,002927,泰永长征,13.39,3.72,0.48,100085.0,131966999.92,3.72,13.4,12.92,13.06,12.91,1.25,4.54,41.74,2.9,2988543290.0,2954404414.0,0.0,0.07,9.31,-9.47
935,300195,长荣股份,6.14,3.72,0.22,178840.0,108036541.0,4.73,6.17,5.89,5.97,5.92,1.67,5.7,576.62,0.98,2601565622.0,1927422633.0,0.16,0.16,4.07,9.06
936,300560,中富通,14.53,3.71,0.52,92533.0,133380591.96,3.28,14.56,14.1,14.2,14.01,1.16,4.95,190.02,3.07,3338174828.0,2716472787.0,0.0,-0.07,-8.62,-6.14
937,688777,中控技术,58.16,3.71,2.08,409478.0,2340021609.0,9.24,59.71,54.53,56.1,56.08,1.59,5.23,48.12,4.61,45980787449.0,45517382353.0,-0.02,-0.05,15.76,17.09
938,870726,鸿智科技,25.82,3.69,0.92,39354.0,99320902.01,6.63,26.05,24.4,24.88,24.9,1.2,24.37,53.71,6.0,1562671275.0,416950862.0,0.0,-0.69,12.85,32.34
939,603739,蔚蓝生物,12.63,3.69,0.45,56758.0,70700165.0,4.76,12.72,12.14,12.19,12.18,1.83,2.24,58.68,1.85,3195754578.0,3195754578.0,0.0,0.0,-16.69,5.34
940,300051,琏升科技,7.02,3.69,0.25,70769.0,49184898.0,3.1,7.02,6.81,6.81,6.77,1.23,1.94,-29.57,9.85,2611276364.0,2566985253.0,0.14,0.14,-26.72,4.93
941,300807,天迈科技,37.35,3.69,1.33,63248.0,231489895.0,5.5,37.58,35.6,36.44,36.02,1.4,12.89,-36.05,5.17,2541278574.0,1832166489.0,0.08,0.13,9.47,23.23
942,301205,联特科技,79.22,3.69,2.82,54439.0,429612754.1,3.86,80.33,77.38,78.0,76.4,0.58,8.01,123.82,6.95,10278319680.0,5383654942.0,0.0,0.03,0.18,4.66
943,300703,创源股份,16.02,3.69,0.57,228643.0,361851495.44,4.21,16.05,15.4,15.45,15.45,1.17,13.48,36.31,3.43,2889877277.0,2717978560.0,0.06,0.13,65.15,12.26
944,000576,甘化科工,7.87,3.69,0.28,72810.0,56559090.8,3.56,7.87,7.6,7.6,7.59,1.13,1.68,128.62,2.13,3434611344.0,3414418301.0,0.25,0.38,-1.38,8.4
945,603607,京华激光,17.99,3.69,0.64,103283.0,182556875.0,4.61,18.01,17.21,17.31,17.35,2.29,5.79,33.73,3.13,3211517232.0,3211517232.0,0.06,0.28,3.87,10.5
946,300520,科大国创,26.19,3.68,0.93,291510.0,753443265.78,4.28,26.19,25.11,25.11,25.26,1.11,10.51,-120.43,4.15,7625674677.0,7264389834.0,0.08,0.19,5.65,14.47
947,300997,欢乐家,14.93,3.68,0.53,56420.0,82779417.89,4.31,14.94,14.32,14.65,14.4,1.35,1.42,59.82,6.26,6681175000.0,5912784350.0,0.07,0.2,3.9,-3.43
948,688296,和达科技,12.96,3.68,0.46,21038.0,26971125.0,3.92,12.98,12.49,12.68,12.5,0.94,1.96,406.8,2.0,1402798954.0,1391815354.0,0.0,0.23,1.09,15.51
949,688003,天准科技,48.22,3.68,1.71,57813.0,270322648.0,7.25,48.55,45.18,46.45,46.51,1.09,2.99,-512.26,5.19,9335150900.0,9335150900.0,-0.12,-0.29,25.21,11.36
950,600868,梅雁吉祥,2.82,3.68,0.1,1261821.0,351069518.0,3.31,2.82,2.73,2.74,2.72,1.7,6.65,345.31,2.37,5352779275.0,5352779275.0,0.0,0.36,8.88,13.71
951,688758,赛分科技,16.08,3.68,0.57,76027.0,119959521.0,4.38,16.14,15.46,15.56,15.51,1.55,19.25,92.18,5.49,6696742471.0,635228919.0,-0.12,0.0,272.22,272.22
952,002813,路畅科技,24.28,3.67,0.86,35053.0,84040684.2,3.46,24.3,23.49,23.5,23.42,1.67,2.96,-54.21,8.9,2913600000.0,2876274769.0,0.04,0.08,-13.84,8.73
953,603276,恒兴新材,14.4,3.67,0.51,36373.0,51561414.0,4.18,14.41,13.83,13.98,13.89,2.05,5.43,64.93,1.72,2990152757.0,965440742.0,-0.07,0.0,2.06,5.57
954,300966,共同药业,16.95,3.67,0.6,23386.0,39238724.0,3.49,16.96,16.39,16.56,16.35,1.6,3.11,-103.48,2.32,1953986101.0,1273492332.0,-0.06,0.06,-12.22,5.08
955,301185,鸥玛软件,19.52,3.66,0.69,71994.0,139114545.0,3.66,19.58,18.89,18.94,18.83,1.28,5.15,53.66,2.87,2994711552.0,2728518542.0,-0.05,-0.05,4.66,14.29
956,002298,中电兴发,5.39,3.65,0.19,359903.0,191374702.96,3.46,5.39,5.21,5.21,5.2,1.22,5.51,-7.96,1.23,3989197756.0,3523256592.0,0.19,0.19,3.06,1.32
957,873169,七丰精工,14.2,3.65,0.5,32307.0,45259592.09,3.94,14.29,13.75,14.29,13.7,1.48,6.36,110.29,3.73,1160784538.0,721881708.0,0.0,0.28,-18.11,6.93
958,300239,东宝生物,5.68,3.65,0.2,144601.0,80918571.56,4.38,5.7,5.46,5.48,5.48,1.44,2.45,38.16,1.99,3371688112.0,3349181470.0,0.35,0.18,-2.07,-9.27
959,300588,熙菱信息,16.19,3.65,0.57,323238.0,513152346.88,9.15,16.61,15.18,15.25,15.62,2.37,18.28,-91.07,8.67,3099915976.0,2862748666.0,0.0,0.06,0.43,4.05
960,002731,萃华珠宝,9.66,3.65,0.34,70192.0,66798603.0,4.61,9.75,9.32,9.37,9.32,1.34,3.06,15.9,1.52,2474466960.0,2218480824.0,0.0,0.21,9.77,2.88
961,002481,双塔食品,5.4,3.65,0.19,301312.0,160896430.31,4.03,5.42,5.21,5.22,5.21,1.54,2.69,79.38,2.54,6661961100.0,6038024040.0,-0.18,-0.18,-3.23,-0.18
962,600756,浪潮软件,17.63,3.64,0.62,730742.0,1288880139.0,4.7,18.09,17.29,17.49,17.01,4.18,22.55,-45.23,2.57,5713861015.0,5713861015.0,0.0,0.0,2.98,23.03
963,000838,财信发展,2.56,3.64,0.09,271984.0,68627433.88,4.45,2.57,2.46,2.47,2.47,1.48,2.58,-350.16,4.18,2817183155.0,2697640589.0,0.0,0.0,-21.95,-7.58
964,300175,朗源股份,5.69,3.64,0.2,165328.0,92667665.53,4.55,5.7,5.45,5.45,5.49,1.56,3.51,-67.66,4.73,2678852000.0,2678852000.0,0.0,0.18,-34.82,3.08
965,603536,惠发食品,11.11,3.64,0.39,140737.0,154005650.0,3.73,11.13,10.73,10.73,10.72,1.3,5.85,-72.17,6.21,2717975953.0,2672313409.0,0.0,0.0,-2.03,-4.88
966,300845,捷安高科,13.68,3.64,0.48,57584.0,77502312.83,3.64,13.7,13.22,13.22,13.2,1.35,5.63,168.38,2.53,1995814434.0,1399916425.0,0.0,0.0,-4.0,6.79
967,301172,君逸数码,29.12,3.63,1.02,33115.0,95068588.96,4.06,29.15,28.01,28.39,28.1,1.26,4.71,88.93,2.49,3587584000.0,2045773184.0,-0.07,0.03,-11.7,8.49
968,300440,运达科技,8.29,3.63,0.29,177667.0,144256767.0,4.13,8.29,7.96,8.0,8.0,1.23,4.02,69.81,2.3,3680085194.0,3666033354.0,0.0,0.24,12.03,4.67
969,301103,何氏眼科,20.33,3.62,0.71,16010.0,32099149.0,4.18,20.38,19.56,19.63,19.62,1.45,1.93,147.14,1.66,3212678155.0,1689222363.0,0.0,0.1,-14.94,1.04
970,600309,万华化学,71.3,3.62,2.49,358010.0,2530381700.0,3.71,71.6,69.05,69.2,68.81,1.73,1.14,15.14,2.4,223863934434.0,223863934434.0,-0.04,-0.07,-10.37,-0.07
971,300460,惠伦晶体,12.6,3.62,0.44,115928.0,143658762.0,3.78,12.62,12.16,12.19,12.16,1.06,4.13,1557.11,3.97,3538133563.0,3538133563.0,0.0,0.0,-14.11,3.79
972,300838,浙江力诺,14.95,3.6,0.52,51744.0,75688395.52,4.85,14.96,14.26,14.35,14.43,1.29,5.07,64.82,2.05,2062771100.0,1526337069.0,0.4,0.67,12.24,18.09
973,300567,精测电子,65.87,3.6,2.29,79088.0,512531195.8,5.77,66.5,62.83,64.2,63.58,1.06,3.9,164.71,5.45,18061068538.0,13356715476.0,0.0,-0.14,-1.19,2.44
974,002659,凯文教育,5.18,3.6,0.18,452205.0,227795294.76,10.2,5.31,4.8,4.89,5.0,2.98,7.56,-104.76,1.42,3099092389.0,3099092389.0,-0.19,-0.19,-0.96,14.6
975,300688,创业黑马,35.43,3.6,1.23,274814.0,961666051.2,7.25,35.98,33.5,33.61,34.2,1.03,18.53,-103.05,12.21,5930254410.0,5254059361.0,0.03,0.2,12.48,10.68
976,688127,蓝特光学,29.98,3.59,1.04,108746.0,316288366.0,7.29,30.19,28.08,29.28,28.94,1.34,2.7,56.11,6.9,12087708152.0,12087708152.0,-0.17,0.0,23.94,10.63
977,301189,奥尼电子,25.38,3.59,0.88,26675.0,67395583.56,6.61,26.01,24.39,24.39,24.5,1.97,6.52,-63.51,1.31,2916072282.0,1037734217.0,0.0,-0.16,3.0,5.53
978,872925,锦好医疗,14.71,3.59,0.51,39205.0,56823768.15,9.01,14.87,13.59,14.22,14.2,2.44,7.09,-284.58,4.13,1436970519.0,813390230.0,0.0,-0.74,-22.5,26.37
979,605001,威奥股份,6.93,3.59,0.24,166089.0,113302775.0,3.59,6.94,6.7,6.71,6.69,1.51,4.23,178.1,1.03,2722699980.0,2722699980.0,0.0,0.14,9.65,6.29
980,603030,全筑股份,2.6,3.59,0.09,293158.0,75373879.0,3.98,2.6,2.5,2.51,2.51,1.39,2.23,-74.64,3.44,3424027152.0,3424027152.0,0.0,0.39,-15.58,3.59
981,600067,冠城新材,2.6,3.59,0.09,193143.0,49671923.0,3.59,2.61,2.52,2.54,2.51,1.37,1.39,-37.55,0.56,3618338721.0,3618338721.0,0.0,0.0,-16.4,-1.89
982,603687,大胜达,6.94,3.58,0.24,254811.0,174297147.0,4.18,6.96,6.68,6.68,6.7,0.61,4.66,34.61,1.18,3817221136.0,3792727024.0,0.0,-0.14,-7.71,-4.8
983,600300,维维股份,3.47,3.58,0.12,922889.0,315454902.0,4.78,3.48,3.32,3.34,3.35,1.37,5.71,17.11,1.7,5611483365.0,5611483365.0,0.29,0.0,9.81,7.76
