序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
137,837092,汉鑫科技,45.55,8.56,3.59,68295.0,304156547.03,23.36,50.0,40.2,41.81,41.96,1.72,21.39,483.99,7.36,2827730335.0,1454398063.0,-0.02,-0.13,-2.84,30.14
138,603108,润达医疗,18.91,8.55,1.49,838715.0,1580465019.0,8.96,19.16,17.6,17.6,17.42,2.2,13.89,169.78,2.66,11414837676.0,11414837676.0,0.05,-0.37,3.62,18.71
139,601865,福莱特,21.56,8.51,1.69,460976.0,975241348.0,9.71,21.84,19.91,19.91,19.87,2.02,2.43,29.24,2.34,50513357184.0,40965403384.0,0.05,-0.19,-11.6,9.5
140,873167,新赣江,18.92,8.49,1.48,83239.0,155449931.45,19.9,20.65,17.18,17.3,17.44,2.45,19.92,49.6,2.84,1340694850.0,790512924.0,0.16,0.48,9.49,34.47
141,835207,众诚科技,20.5,8.29,1.57,105969.0,213587685.03,17.43,21.92,18.62,18.88,18.93,2.19,19.09,-52.41,6.33,1926897500.0,1138251594.0,0.05,0.24,-2.19,14.65
142,603031,安孚科技,29.4,8.25,2.24,102444.0,298559866.0,10.49,29.88,27.03,27.08,27.16,3.83,4.85,31.04,3.41,6206928000.0,6206928000.0,0.0,0.0,3.89,2.8
143,002065,东华软件,8.45,8.19,0.64,3141436.0,2615814600.76,10.5,8.59,7.77,7.87,7.81,3.48,10.8,41.47,2.29,27086326069.0,24571937934.0,0.0,0.0,23.18,16.39
144,837592,华信永道,65.94,8.17,4.98,57993.0,375030875.44,15.6,69.5,59.99,60.0,60.96,1.98,15.19,-104.93,11.77,4098171000.0,2517669383.0,0.0,0.21,-3.74,6.32
145,301159,三维天地,35.32,8.08,2.64,53881.0,184652275.44,7.07,35.32,33.01,33.65,32.68,2.13,12.69,-18.39,3.7,2732002000.0,1500177230.0,0.06,0.66,2.35,5.84
146,300307,慈星股份,9.27,8.04,0.69,1900729.0,1665196563.0,16.32,9.6,8.2,8.22,8.58,1.66,24.25,17.84,2.28,7362686154.0,7266046014.0,-0.11,-0.32,17.64,12.5
147,300718,长盛轴承,69.85,8.01,5.18,609478.0,4136712707.85,15.45,73.11,63.12,64.0,64.67,1.29,31.44,92.52,12.91,20869715246.0,13541416675.0,0.09,-1.03,252.07,127.6
148,688598,金博股份,22.25,8.01,1.65,129501.0,285381059.0,9.22,22.6,20.7,20.97,20.6,2.34,6.34,-23.35,0.78,4542513631.0,4542513631.0,-0.13,0.14,-18.47,5.65
149,688208,道通科技,45.22,7.9,3.31,339487.0,1526847388.0,11.74,47.5,42.58,43.0,41.91,1.97,7.51,28.31,6.52,20433924426.0,20433924426.0,0.04,0.27,46.01,15.47
150,600438,通威股份,22.74,7.87,1.66,1096978.0,2457021106.0,9.39,23.07,21.09,21.1,21.08,2.36,2.44,-19.32,2.07,102375141561.0,102375141561.0,-0.04,0.04,-23.97,2.85
151,870204,沪江材料,19.37,7.85,1.41,50767.0,96031966.73,10.19,19.63,17.8,17.84,17.96,3.41,10.18,61.87,3.85,1826354628.0,966196055.0,0.0,0.73,-37.5,11.07
152,301600,慧翰股份,187.2,7.83,13.6,45421.0,842785808.05,10.25,193.8,176.0,176.38,173.6,1.43,25.88,73.03,10.45,13132080000.0,3285360000.0,-0.03,-0.06,138.96,-4.78
153,872895,花溪科技,13.65,7.82,0.99,26267.0,34725754.87,10.58,13.86,12.52,12.66,12.66,3.3,9.14,141.78,3.84,771552600.0,392258685.0,-0.36,0.37,-9.48,12.72
154,000680,山推股份,9.95,7.8,0.72,601559.0,571047532.92,11.38,10.01,8.96,9.1,9.23,1.73,4.6,16.61,2.49,14928257749.0,13014564976.0,0.0,-0.1,7.1,2.9
155,688313,仕佳光子,19.08,7.8,1.38,560331.0,1044517861.0,13.33,19.71,17.35,17.46,17.7,1.02,12.21,181.32,7.49,8753948418.0,8753948418.0,-0.21,-0.37,25.11,16.41
156,300651,金陵体育,14.12,7.79,1.02,119119.0,166302719.45,12.21,14.6,13.0,13.19,13.1,4.71,15.89,62.6,2.33,1817975953.0,1058649485.0,-0.21,-0.28,2.62,11.53
157,300840,酷特智能,27.94,7.75,2.01,694051.0,1827514323.58,13.96,28.52,24.9,25.3,25.93,1.07,40.54,32.27,5.05,6705600000.0,4783499300.0,-0.04,0.94,142.96,39.56
158,831832,科达自控,28.3,7.73,2.03,87898.0,242005726.6,14.73,29.87,26.0,26.56,26.27,2.67,14.14,67.87,3.17,2187024000.0,1759785098.0,-0.11,0.0,-4.33,32.99
159,603297,永新光学,108.2,7.73,7.76,61039.0,649140747.0,6.12,109.0,102.85,105.0,100.44,2.26,5.51,64.31,6.47,12026484100.0,11980888620.0,0.0,-0.09,-2.05,15.33
160,300676,华大基因,49.98,7.72,3.58,264480.0,1294855290.44,12.76,52.0,46.08,46.33,46.4,4.02,6.41,-125.53,2.11,20782762319.0,20617755947.0,0.04,0.1,7.53,19.09
161,603596,伯特利,59.55,7.67,4.24,395252.0,2325932972.0,7.79,60.84,56.53,60.6,55.31,3.16,6.52,34.82,5.82,36119803581.0,36105005406.0,-0.58,0.81,21.83,33.55
162,300108,*ST吉药,1.13,7.62,0.08,950649.0,105501055.74,14.29,1.17,1.02,1.05,1.05,1.29,14.5,-2.44,-1.47,752596582.0,740962949.0,0.0,0.89,-61.43,-11.72
163,300454,深信服,72.64,7.61,5.14,190226.0,1352498308.64,10.96,74.0,66.6,67.45,67.5,2.81,6.84,-39.65,3.69,30645450659.0,20210507199.0,0.03,-0.15,7.17,26.55
164,300206,理邦仪器,12.47,7.59,0.88,262346.0,320836457.88,8.02,12.56,11.63,11.67,11.59,3.49,7.75,31.54,3.59,7228401925.0,4219593176.0,0.08,0.16,18.88,11.54
165,603901,永创智能,9.79,7.58,0.69,689155.0,675354992.0,10.0,10.01,9.1,9.1,9.1,2.81,14.24,45.54,1.97,4774762686.0,4736800247.0,-0.2,-0.1,39.26,32.84
166,002945,华林证券,16.1,7.55,1.13,1135510.0,1822810702.65,11.22,16.47,14.79,14.9,14.97,1.72,4.21,107.92,6.57,43470000000.0,43470000000.0,0.12,-0.12,5.64,5.02
167,603887,城地香江,15.91,7.5,1.11,886297.0,1417354733.0,10.14,16.28,14.78,14.79,14.8,2.24,14.89,-55.7,2.72,9688305738.0,9470895588.0,0.0,-1.06,5.5,-0.06
168,688168,安博通,46.64,7.47,3.24,41520.0,189553312.0,8.23,47.4,43.83,43.83,43.4,2.45,5.4,-32.97,3.1,3584522983.0,3584522983.0,0.09,0.09,5.66,19.28
169,688023,安恒信息,67.2,7.45,4.66,238214.0,1540375311.0,22.67,73.88,59.7,63.2,62.54,3.8,23.34,-15.34,2.93,6872705011.0,6858804624.0,0.15,0.01,40.26,64.71
170,833455,汇隆活塞,7.8,7.44,0.54,46328.0,35899647.3,10.33,7.98,7.23,7.26,7.26,4.86,4.99,35.7,4.05,1384110000.0,724841965.0,0.26,0.39,-30.85,11.59
171,002205,国统股份,9.01,7.39,0.62,154198.0,135157620.26,7.51,9.01,8.38,8.38,8.39,2.55,8.3,-40.8,2.79,1674447484.0,1674447484.0,0.11,0.78,0.22,1.12
172,832522,纳科诺尔,49.6,7.38,3.41,80639.0,392449156.11,10.69,50.4,45.46,46.0,46.19,2.44,8.8,27.67,5.45,5557382400.0,4544664480.0,0.08,0.06,30.53,-1.82
173,300168,万达信息,8.17,7.36,0.56,677463.0,538438949.21,9.33,8.23,7.52,7.55,7.61,2.28,4.71,-15.81,6.65,11779319119.0,11758121393.0,-0.12,0.37,0.25,2.9
174,832662,方盛股份,20.77,7.34,1.42,64098.0,129312971.42,11.06,21.27,19.13,19.18,19.35,1.09,26.08,55.45,4.06,1818413542.0,510540869.0,0.0,0.05,16.1,3.85
175,688007,光峰科技,15.97,7.33,1.09,209686.0,334788677.0,7.59,16.47,15.34,15.35,14.88,3.31,4.57,128.09,2.66,7334879586.0,7334879586.0,0.19,0.13,-3.56,7.98
176,603429,集友股份,7.2,7.3,0.49,173465.0,121800883.0,8.49,7.25,6.68,6.7,6.71,1.35,3.31,-52.51,2.96,3776295348.0,3776295348.0,0.14,-0.14,-3.87,15.02
177,002655,共达电声,13.34,7.23,0.9,368990.0,492527251.88,8.6,13.68,12.61,12.63,12.44,4.89,10.25,61.67,7.23,4802400000.0,4800943606.0,0.0,0.0,-2.63,4.79
178,003010,若羽臣,30.5,7.21,2.05,111588.0,343007298.38,10.02,31.3,28.45,28.53,28.45,2.34,9.23,65.02,4.77,5002930433.0,3688238608.0,-0.03,-0.1,84.29,9.32
179,831961,创远信科,16.89,7.17,1.13,115939.0,193731545.05,8.95,17.29,15.88,15.9,15.76,3.85,11.0,944.1,3.21,2412576180.0,1780861467.0,0.12,0.3,-16.22,13.97
180,300093,金刚光伏,12.9,7.14,0.86,243731.0,314501276.64,9.97,13.25,12.05,12.05,12.04,1.41,11.31,-5.96,-8.03,2786400000.0,2778808273.0,0.08,0.16,-36.23,-6.59
181,000567,海德股份,6.48,7.11,0.43,580103.0,373699298.55,9.92,6.66,6.06,6.07,6.05,3.88,2.97,18.37,2.34,12665757164.0,12635550003.0,0.0,0.0,-26.36,-5.12
182,000977,浪潮信息,60.28,7.11,4.0,2348091.0,13936460011.13,11.03,61.91,55.7,56.5,56.28,1.98,15.97,51.42,4.71,88740305154.0,88634529427.0,-0.03,0.42,30.03,16.28
183,001223,欧克科技,47.86,7.09,3.17,42001.0,201936486.65,10.43,49.16,44.5,44.5,44.69,4.41,25.18,41.05,1.69,3191304800.0,798304800.0,0.0,-0.13,23.67,9.1
184,838837,华原股份,11.99,7.05,0.79,52392.0,61839960.14,8.93,12.2,11.2,11.21,11.2,3.59,3.83,28.72,3.56,1819036316.0,1640085566.0,0.08,0.25,-43.68,22.85
185,603194,中力股份,37.43,7.03,2.46,141658.0,520732876.0,10.27,38.47,34.88,34.99,34.97,2.98,28.43,17.33,3.24,15009430000.0,1865078359.0,0.0,-0.03,84.2,4.58
186,835305,云创数据,26.72,7.01,1.75,216302.0,591320626.35,31.2,31.99,24.2,24.21,24.97,2.44,26.67,-87.84,4.56,3537090060.0,2167015380.0,-0.41,-1.11,18.49,31.56
187,300451,创业慧康,4.95,6.91,0.32,1504282.0,729475821.91,10.15,5.05,4.58,4.61,4.63,1.73,9.85,109.02,1.65,7668167225.0,7557134162.0,0.0,-0.2,-7.99,10.49
188,839167,同享科技,21.35,6.91,1.38,62758.0,133751097.43,11.32,22.19,19.93,19.99,19.97,3.3,9.62,25.38,3.66,2342225769.0,1393422417.0,0.0,0.23,-28.52,11.49
189,000004,国华网安,12.7,6.9,0.82,220911.0,277873723.7,10.69,13.07,11.8,11.88,11.88,1.85,17.49,-35.19,10.52,1681229581.0,1603858781.0,0.16,0.0,-34.87,-8.24
190,002250,联化科技,6.68,6.88,0.43,603463.0,393692283.08,7.36,6.71,6.25,6.31,6.25,2.01,6.66,140.47,0.95,6087705222.0,6055648162.0,0.15,0.3,9.87,21.23
191,002953,日丰股份,11.37,6.86,0.73,482389.0,532441783.78,7.33,11.38,10.6,10.7,10.64,3.13,17.76,30.95,2.82,5194826213.0,3088518739.0,0.0,0.71,33.29,13.02
192,300598,诚迈科技,53.35,6.81,3.4,256048.0,1350714114.22,9.73,55.14,50.28,50.28,49.95,2.71,11.8,-105.56,7.34,11575975882.0,11572734016.0,0.0,-0.22,-13.0,10.23
193,300323,华灿光电,8.34,6.79,0.53,1687036.0,1416346947.77,14.85,8.87,7.71,7.79,7.81,2.29,19.19,-28.23,1.88,13535809967.0,7332121450.0,0.0,0.24,23.01,0.72
194,688595,芯海科技,37.9,6.76,2.4,118382.0,447278519.0,11.41,39.41,35.36,35.36,35.5,3.13,8.31,-35.21,7.43,5397929937.0,5397929937.0,0.0,-0.21,8.6,15.55
195,833030,立方控股,18.69,6.74,1.18,66911.0,123860947.18,15.59,19.8,17.07,17.22,17.51,3.7,11.96,-26.5,3.02,1724026081.0,1045635525.0,-0.21,0.16,3.43,20.58
196,300308,中际旭创,107.78,6.71,6.78,762699.0,8139501247.69,7.61,109.4,101.71,102.0,101.0,1.15,6.84,24.15,6.84,120839326340.0,120251714953.0,0.02,0.06,-24.58,-12.74
197,603121,华培动力,14.36,6.69,0.9,292580.0,406983998.0,6.98,14.44,13.5,13.51,13.46,1.4,8.64,51.18,3.93,4861344147.0,4861344147.0,0.07,0.21,63.18,30.19
198,839719,宁新新材,9.95,6.65,0.62,64610.0,63247624.18,10.72,10.3,9.3,9.33,9.33,1.82,8.83,-13.72,1.05,926279330.0,728276937.0,-0.8,-0.9,-26.3,-4.51
199,430425,乐创技术,21.03,6.64,1.31,45023.0,92493116.79,10.6,21.5,19.41,19.85,19.72,2.63,10.65,57.04,4.44,1065568292.0,889468329.0,-0.33,-0.05,-3.84,14.79
200,300842,帝科股份,44.63,6.64,2.78,81570.0,357714877.18,8.55,45.17,41.59,41.83,41.85,3.26,6.52,16.08,4.0,6279441000.0,5583330109.0,-0.07,0.11,-12.49,8.8
201,002920,德赛西威,133.58,6.63,8.31,230471.0,3012134634.73,5.88,134.98,127.61,130.28,125.27,3.02,4.17,39.52,8.28,74131481194.0,73890108011.0,0.06,0.29,4.42,21.32
202,603380,易德龙,26.9,6.62,1.67,77982.0,210672823.0,10.27,27.75,25.16,25.2,25.23,3.59,4.86,23.32,2.97,4315868280.0,4315868280.0,0.19,0.04,15.75,7.64
203,002659,凯文教育,5.0,6.61,0.31,286176.0,138223184.64,9.38,5.08,4.64,4.69,4.69,2.36,4.78,-101.12,1.37,2991401920.0,2991401920.0,-0.2,0.2,-1.38,10.62
204,600673,东阳光,11.46,6.6,0.71,809722.0,904030130.0,7.35,11.49,10.7,10.76,10.75,1.22,2.7,82.9,3.8,34538999008.0,34397853843.0,-0.17,-0.17,44.88,1.51
205,600397,安源煤业,4.52,6.6,0.28,925680.0,417588790.0,10.61,4.66,4.21,4.23,4.24,2.47,9.35,-18.04,13.28,4474618667.0,4474618667.0,-0.44,-0.44,71.21,7.11
206,833819,颖泰生物,3.42,6.54,0.21,173412.0,58257311.34,11.53,3.54,3.17,3.19,3.21,3.07,1.44,-15.87,0.78,4192236000.0,4131601965.0,0.29,0.29,-22.97,-3.66
207,300469,信息发展,28.23,6.53,1.73,222312.0,608074735.99,8.3,28.28,26.08,26.45,26.5,1.47,8.96,-80.71,13.68,7007782002.0,7007604999.0,0.0,0.5,-3.45,20.13
208,300002,神州泰岳,13.9,6.51,0.85,2397097.0,3320790321.01,9.96,14.45,13.15,13.16,13.05,2.46,13.17,18.71,3.99,27279652861.0,25306750147.0,0.14,0.14,5.95,19.93
209,835184,国源科技,13.95,6.49,0.85,90362.0,123698298.31,13.13,14.62,12.9,12.96,13.1,1.39,10.32,92.44,3.06,1866370500.0,1221343844.0,0.0,0.0,-9.0,29.17
210,688345,博力威,19.58,6.47,1.19,23707.0,46943808.0,13.76,20.9,18.37,18.48,18.39,4.03,2.37,-65.58,1.74,1958000000.0,1958000000.0,0.0,0.36,-3.88,7.76
211,688653,康希通信,14.48,6.47,0.88,308507.0,454070663.0,7.72,15.3,14.25,14.48,13.6,4.41,9.94,-136.13,3.87,6146470400.0,4496248396.0,0.0,0.07,7.26,14.02
212,600741,华域汽车,17.94,6.47,1.09,396571.0,703304371.0,8.07,18.18,16.82,16.93,16.85,3.75,1.26,9.48,0.94,56559868273.0,56559868273.0,-0.06,-0.06,15.22,1.87
213,300937,药易购,26.85,6.46,1.63,64871.0,170953191.0,8.13,27.17,25.12,25.12,25.22,3.47,10.35,138.28,3.03,2568650412.0,1682095363.0,0.04,0.15,-3.9,7.31
214,832110,雷特科技,32.52,6.45,1.97,8235.0,26057629.13,7.5,32.6,30.31,30.54,30.55,2.29,5.07,32.12,3.68,1268280000.0,528092280.0,-0.15,-0.12,9.86,-0.55
215,836699,海达尔,46.4,6.42,2.8,32321.0,148942129.96,11.7,48.8,43.7,44.05,43.6,2.33,15.48,29.36,7.55,2117013920.0,968613920.0,-0.28,-0.19,13.14,21.47
216,688680,海优新材,32.68,6.38,1.96,32132.0,104412037.0,9.18,33.49,30.67,30.67,30.72,2.24,3.82,-8.28,1.57,2745784221.0,2745784221.0,0.03,0.18,-24.51,-3.26
217,301266,宇邦新材,35.88,6.37,2.15,86489.0,308405226.86,8.42,36.43,33.59,33.85,33.73,3.18,19.94,63.69,2.25,3942437136.0,1555932756.0,-0.06,0.03,-22.02,7.1
218,920016,中草香料,21.34,6.33,1.27,22029.0,46277374.09,10.56,21.98,19.86,19.86,20.07,2.93,12.41,37.48,4.74,1642794365.0,378937624.0,-0.05,0.05,-23.35,7.72
219,300245,天玑科技,14.62,6.33,0.87,604541.0,854588688.57,8.95,14.82,13.59,13.7,13.75,1.52,19.42,-238.55,3.43,4582748548.0,4550862839.0,-0.07,0.0,30.3,-6.46
220,300502,新易盛,113.39,6.32,6.74,410080.0,4628548784.11,7.06,115.53,108.0,108.0,106.65,1.15,6.51,36.62,11.35,80371586270.0,71457844500.0,-0.46,-0.14,-11.06,-1.89
221,872190,雷神科技,36.68,6.32,2.18,158210.0,569549558.48,17.19,39.44,33.51,33.99,34.5,1.79,16.03,151.46,4.35,3668000037.0,3619400871.0,-0.19,-0.35,56.95,25.96
222,600104,上汽集团,18.05,6.3,1.07,1570985.0,2810974587.0,8.19,18.44,17.05,17.1,16.98,2.17,1.36,22.69,0.71,208934154982.0,208934154982.0,-0.11,-0.11,35.92,-13.05
223,002779,中坚科技,106.4,6.28,6.29,77687.0,802712849.26,11.99,110.0,98.0,100.11,100.11,1.15,6.56,264.06,19.57,14044800000.0,12601433460.0,0.0,-0.28,119.65,56.47
224,600031,三一重工,16.75,6.28,0.99,1304535.0,2129487598.0,7.36,16.8,15.64,15.78,15.76,3.12,1.54,21.87,2.0,141955882120.0,141775615270.0,0.0,-0.12,-9.65,1.64
225,300617,安靠智电,30.48,6.24,1.79,88206.0,266057203.14,8.54,31.0,28.55,28.58,28.69,3.13,6.27,28.13,1.8,5101137555.0,4285233065.0,0.1,0.23,10.35,5.8
226,600410,华胜天成,9.58,6.21,0.56,3819014.0,3640214244.0,12.08,9.92,8.83,8.88,9.02,1.25,34.83,-36.81,2.57,10504419063.0,10504419063.0,0.0,-0.62,64.04,32.32
227,688256,寒武纪-U,598.89,6.19,34.9,126454.0,7504342769.0,8.51,610.0,562.0,562.0,563.99,1.31,3.03,-258.81,48.66,250010674804.0,250010674804.0,-0.02,0.04,31.34,-8.98
228,000503,国新健康,11.5,6.19,0.67,809280.0,924383483.4,10.71,11.91,10.75,10.83,10.83,2.72,8.47,-273.5,8.12,11285094118.0,10983296030.0,0.26,-0.09,-15.44,4.74
229,002212,天融信,8.11,6.15,0.47,1770516.0,1426964870.35,9.82,8.4,7.65,7.69,7.64,2.6,15.17,-42.38,1.03,9565370959.0,9467426927.0,0.5,0.12,13.74,25.74
230,600629,华建集团,8.98,6.15,0.52,510086.0,446897792.0,6.97,8.99,8.4,8.47,8.46,1.53,5.4,26.0,1.7,8713858285.0,8483037407.0,0.22,1.47,6.4,-2.6
231,870508,丰安股份,14.51,6.14,0.84,19668.0,27717189.93,6.51,14.51,13.62,13.69,13.67,2.78,4.81,25.54,1.97,903102400.0,593452441.0,0.07,1.82,-3.72,16.17
232,002560,通达股份,6.58,6.13,0.38,584430.0,385479551.89,9.84,6.82,6.21,6.3,6.2,5.05,12.9,36.04,1.31,3459359791.0,2980228089.0,0.0,0.3,-4.22,-3.52
233,300870,欧陆通,120.55,6.13,6.96,59201.0,708045317.55,11.66,125.82,112.58,114.72,113.59,1.23,5.85,58.42,6.14,12199660000.0,12199660000.0,0.16,0.48,104.88,12.9
234,835857,百甲科技,6.07,6.12,0.35,67824.0,40719773.86,8.92,6.17,5.66,5.7,5.72,3.76,5.88,96.5,1.52,1100268213.0,700390465.0,-0.49,-0.16,-37.87,6.49
235,300290,荣科科技,20.72,6.09,1.19,658817.0,1340565860.48,9.93,21.25,19.31,19.48,19.53,1.87,10.31,-1502.1,16.18,13255258830.0,13244686968.0,0.24,-0.14,-21.84,1.82
236,301618,长联科技,87.26,6.08,5.0,25141.0,217940171.29,8.14,88.5,81.8,82.15,82.26,3.25,15.61,75.17,6.1,5623025674.0,1405758600.0,0.02,0.01,-22.7,3.39
237,300571,平治信息,30.6,6.07,1.75,170736.0,517060894.48,13.59,32.38,28.46,28.94,28.85,1.8,14.77,537.34,2.69,4269565796.0,3537724018.0,0.07,0.03,16.84,22.01
238,688195,腾景科技,45.22,6.05,2.58,110147.0,499296234.0,6.66,46.96,44.12,44.2,42.64,1.92,8.52,79.07,6.25,5849207000.0,5849207000.0,0.0,0.0,21.36,12.54
239,688800,瑞可达,65.3,6.02,3.71,96749.0,626927843.0,7.1,66.37,62.0,62.5,61.59,0.91,6.11,73.22,5.1,10344817707.0,10344817707.0,-0.12,-0.02,52.93,30.31
240,430090,同辉信息,6.87,6.02,0.39,249144.0,171122098.97,15.12,7.36,6.38,6.41,6.48,2.75,14.53,-35.48,9.24,1369421461.0,1178191624.0,0.15,0.0,-22.81,24.46
241,870199,倍益康,23.04,5.98,1.3,31427.0,71887525.7,10.3,23.84,21.6,21.8,21.74,2.97,8.45,56.74,3.05,1569249792.0,857122445.0,0.0,0.09,-2.78,17.49
242,688627,精智达,84.99,5.97,4.79,29479.0,249801827.0,7.32,87.68,81.81,81.81,80.2,1.94,4.13,116.63,4.72,7990058972.0,6069269334.0,0.13,0.01,5.6,16.57
243,300657,弘信电子,26.8,5.97,1.51,1033002.0,2733418901.45,11.51,27.71,24.8,25.8,25.29,2.28,22.62,179.47,9.86,13089389501.0,12238512066.0,0.07,0.07,51.07,18.27
244,688631,莱斯信息,108.99,5.95,6.12,67209.0,727360253.0,10.14,112.43,102.0,103.44,102.87,1.8,10.98,857.84,9.83,17816595300.0,6674024448.0,0.01,0.01,-7.01,25.15
245,833284,灵鸽科技,14.35,5.9,0.8,80043.0,113216919.12,10.26,14.82,13.43,13.5,13.55,2.09,12.12,-164.16,4.33,1503674006.0,947331968.0,-0.07,0.35,-4.01,-5.9
246,300333,兆日科技,15.43,5.9,0.86,665503.0,1012898975.52,10.43,15.88,14.36,14.48,14.57,1.46,19.88,-1209.27,8.21,5184480000.0,5165656434.0,0.0,0.06,40.53,-15.03
247,600570,恒生电子,30.15,5.9,1.68,1008179.0,3002139266.0,7.9,30.65,28.4,28.5,28.47,2.35,5.32,96.14,6.95,57108474011.0,57108474011.0,0.03,0.13,-1.12,7.72
248,831855,浙江大农,16.2,5.88,0.9,37270.0,59259864.42,8.56,16.53,15.22,15.48,15.3,2.95,5.56,36.2,2.23,1210679995.0,1086605458.0,0.06,0.5,17.39,-2.99
249,688078,龙软科技,28.98,5.88,1.61,29339.0,83804826.0,5.96,29.3,27.67,27.67,27.37,3.04,4.02,32.3,2.79,2112439140.0,2112439140.0,0.59,0.8,0.1,10.57
250,002063,远光软件,6.3,5.88,0.35,1187668.0,739701566.82,5.71,6.41,6.07,6.19,5.95,3.37,6.75,81.56,3.43,12002104800.0,11080549979.0,0.0,0.0,-0.79,9.38
251,688322,奥比中光-UW,60.0,5.88,3.33,158282.0,924200924.0,8.91,60.44,55.39,56.0,56.67,1.14,6.16,-298.48,8.18,24000060000.0,15423888000.0,0.05,-0.58,75.75,29.03
252,838810,春光药装,9.01,5.88,0.5,12551.0,11244070.7,9.87,9.34,8.5,8.5,8.51,2.69,2.82,-35.88,2.34,617185000.0,401637130.0,-0.11,0.0,-27.8,4.28
253,600109,国金证券,8.83,5.88,0.49,1461479.0,1292831156.0,9.35,9.14,8.36,8.37,8.34,5.0,4.57,27.51,1.0,32781900473.0,28252088063.0,-0.11,0.0,-7.64,1.15
254,002837,英维克,40.83,5.86,2.26,385262.0,1547448342.37,6.14,41.27,38.9,39.6,38.57,0.93,5.96,64.57,10.89,30370280596.0,26401576342.0,0.0,-0.07,24.14,1.06
255,601519,大智慧,9.23,5.85,0.51,1323459.0,1210621606.0,9.98,9.54,8.67,8.7,8.72,2.28,6.6,-68.96,12.87,18495679488.0,18495679488.0,0.0,0.11,-1.49,-0.22
256,838030,德众汽车,6.54,5.83,0.36,122776.0,78784507.86,8.41,6.57,6.05,6.05,6.18,3.38,12.56,191.47,2.5,1169611514.0,639134914.0,0.46,0.0,-25.68,15.55
257,300404,博济医药,9.17,5.77,0.5,219162.0,197937012.37,5.88,9.18,8.67,8.69,8.67,3.31,7.95,60.76,3.57,3505817665.0,2528878639.0,0.11,-0.11,-0.43,5.04
258,688369,致远互联,27.55,5.76,1.5,100878.0,269892346.0,9.98,27.86,25.26,26.0,26.05,1.13,8.76,-21.75,2.67,3172614994.0,3172614994.0,0.25,1.29,30.57,37.27
259,600421,华嵘控股,6.26,5.74,0.34,130012.0,80987444.0,8.28,6.47,5.98,5.98,5.92,1.59,6.65,-333.75,132.86,1224456000.0,1224456000.0,0.0,0.48,-34.66,-13.89
260,300091,金通灵,2.21,5.74,0.12,741837.0,162875005.25,7.66,2.25,2.09,2.1,2.09,2.17,5.56,-17.58,1.77,3291052913.0,2950322919.0,0.45,0.0,-18.15,7.8
261,430556,雅达股份,7.77,5.71,0.42,71055.0,54284153.13,8.84,7.94,7.29,7.31,7.35,2.61,6.01,51.18,2.46,1253419104.0,918149346.0,0.0,0.0,-7.83,1.83
262,832876,慧为智能,28.55,5.7,1.54,134130.0,377524391.1,26.21,33.24,26.16,27.01,27.01,2.95,35.09,267.88,7.14,1832357814.0,1091257914.0,0.11,0.14,11.74,75.05
263,000002,万  科Ａ,7.42,5.7,0.4,3269216.0,2417401435.46,9.12,7.65,7.01,7.05,7.02,1.19,3.36,-3.7,0.38,88525864275.0,72099664118.0,0.13,0.13,-21.89,2.2
264,002459,晶澳科技,13.75,5.69,0.74,1054496.0,1437255955.99,9.07,14.08,12.9,12.98,13.01,1.74,3.19,-70.47,1.46,45508082593.0,45457237251.0,0.15,0.0,-23.57,0.0
265,603063,禾望电气,29.18,5.69,1.57,619817.0,1807838147.0,7.42,30.37,28.32,28.32,27.61,1.48,13.96,38.36,3.16,12956075500.0,12956075500.0,-0.1,-0.34,44.96,46.19
266,600733,北汽蓝谷,8.75,5.68,0.47,3170304.0,2731104789.0,6.28,8.79,8.27,8.3,8.28,2.28,6.49,-8.14,27.14,48768152729.0,42744598059.0,-0.11,0.0,-9.7,9.38
267,300085,银之杰,43.3,5.66,2.32,1013148.0,4321385922.79,10.57,44.8,40.47,40.91,40.98,1.62,15.96,-364.27,50.69,30597535166.0,27489713388.0,0.02,0.02,-19.47,13.2
268,002098,浔兴股份,8.98,5.65,0.48,161640.0,145129711.28,10.35,9.35,8.47,8.5,8.5,2.42,4.52,14.04,2.49,3214840000.0,3214840000.0,-0.22,-0.22,9.51,12.39
269,834407,驰诚股份,24.89,5.65,1.33,47220.0,116014568.4,10.87,25.68,23.12,23.12,23.56,1.62,18.27,70.53,6.27,1634775200.0,643435124.0,0.32,1.22,33.17,42.15
270,300339,润和软件,59.72,5.64,3.19,1575460.0,9390314090.96,11.6,63.24,56.68,56.85,56.53,1.83,20.26,322.29,13.85,47561655425.0,46443447753.0,0.0,-0.18,-11.26,19.37
271,300235,方直科技,11.83,5.63,0.63,267689.0,312489449.9,12.05,12.5,11.15,11.16,11.2,2.57,13.18,119.24,4.22,2978162692.0,2403051714.0,0.0,-0.17,7.55,9.74
272,688152,麒麟信安,63.85,5.62,3.4,37005.0,231685739.0,8.77,65.5,60.2,61.6,60.45,2.0,11.91,-164.4,4.17,5027462100.0,1983094100.0,0.06,-0.05,4.24,22.69
